SaleID,Time,Service_Arts_time,Service_Elem_School_time,Service_Golf_time,Service_Gym_time,Service_High_School_time,Service_Historic_time,Service_ISU_time,Service_Library_time,Service_Medical_time,Service_Organic_Groceries_time,Service_Park_time,Service_Recreation_time,Service_Religion_time,Service_Restaurant_time,Service_Shopping_time,Service_Spa_time,Closest_5_feature,Closest_all_feature,Central_historic_feature,num_biz_180s_feature,num_biz_480s_feature,Rcrd_Yr,Inst1_Yr,LotArea,YrBuilt,TtlBsmtSF,Fireplaces,PoolArea,GarYrBlt,Cars,GarageArea,TotalArea,TotalArea_Gar,Has_Fireplace,Has_Garage,Has_Bsmt,AsbShng_Ext,BrkComm_Ext,BrkFace_Ext,CemntBd_Ext,HdBoard_Ext,ImStucc_Ext,MetalSd_Ext,No Data_Ext,Plywood_Ext,Stone_Ext,Stucco_Ext,VinylSd_Ext,Wd Sdng_Ext,WdShing_Ext,2 Types_GrType,Attachd_GrType,Basment_GrType,BuiltIn_GrType,Carport_GrType,Detachd_GrType,No Data_GrType,None_GrType,1_Story_HsStyle,1_5_Fin_HsStyle,1_5_Unf_HsStyle,2_Story_HsStyle,2_5_Fin_HsStyle,2_5_Unf_HsStyle,No_Data_HsStyle,S_Foyer_HsStyle,S_Level_HsStyle
5113,118.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,168.85999999999999,319.31111111111113,401.6,3,15,2021.0,2021.0,8668.0,1994.0,1494.0,1.0,0.0,1994.0,2.0,478.0,3205.0,3683.0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5180,113.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,163.38,314.6611111111111,396.0,3,16,2021.0,2021.0,9600.0,1976.0,392.0,1.0,0.0,1976.0,2.0,527.0,2891.0,3418.0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5194,362.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,381.74,493.4055555555555,535.9,0,8,2021.0,2021.0,17844.0,1977.0,2403.0,2.0,0.0,1977.0,2.0,567.0,4594.0,5161.0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5202,335.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,359.3,468.5722222222222,509.4,0,10,2021.0,2021.0,16065.0,1975.0,1681.0,2.0,800.0,1975.0,2.0,576.0,3362.0,3938.0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5220,186.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,210.1,319.3722222222222,360.2,0,16,2021.0,2021.0,14557.0,1976.0,0.0,1.0,0.0,1976.0,2.0,690.0,2398.0,3088.0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5228,216.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,240.3,349.57222222222225,390.4,0,16,2021.0,2021.0,12126.0,1975.0,936.0,1.0,0.0,1975.0,2.0,636.0,1872.0,2508.0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5267,151.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.08,347.18333333333334,374.0,1,14,2021.0,2021.0,10400.0,1968.0,988.0,1.0,0.0,1968.0,2.0,509.0,2028.0,2537.0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5271,146.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.58,342.0777777777778,369.5,1,15,2021.0,2021.0,12491.0,1968.0,660.0,1.0,0.0,1968.0,2.0,484.0,1866.0,2350.0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5339,63.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.94,291.30555555555554,327.2,4,16,2021.0,2021.0,12843.0,1967.0,832.0,1.0,0.0,1967.0,2.0,442.0,2811.0,3253.0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5341,49.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.04000000000002,292.65555555555557,340.7,3,16,2021.0,2021.0,16055.0,1972.0,1457.0,1.0,800.0,1972.0,2.0,540.0,4129.0,4669.0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5369,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,137.22,258.2722222222222,254.5,4,17,2021.0,2021.0,8450.0,1965.0,1085.0,0.0,0.0,1967.0,1.0,352.0,2180.0,2532.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5372,71.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.12,246.51666666666668,252.5,4,17,2021.0,2021.0,12130.0,1966.0,876.0,0.0,0.0,1999.0,2.0,624.0,1752.0,2376.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5506,100.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.45999999999998,281.44444444444446,293.5,4,17,2021.0,2021.0,9000.0,1974.0,884.0,1.0,0.0,1974.0,2.0,519.0,2716.0,3235.0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5513,83.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.32,277.1166666666667,302.8,4,17,2021.0,2021.0,10370.0,1971.0,728.0,2.0,0.0,1971.0,2.0,572.0,2057.0,2629.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5523,111.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.14000000000001,268.03333333333336,279.5,3,17,2021.0,2021.0,14436.0,1966.0,1176.0,0.0,0.0,1966.0,2.0,495.0,2352.0,2847.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5525,27.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.12,267.4222222222222,299.3,4,17,2021.0,2021.0,7705.0,1967.0,960.0,1.0,0.0,1967.0,1.0,288.0,2440.0,2728.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5562,110.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.84,277.9111111111111,274.0,3,17,2021.0,2021.0,9750.0,1967.0,980.0,0.0,0.0,1967.0,1.0,384.0,1960.0,2344.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5563,109.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.24,277.31111111111113,273.4,3,17,2021.0,2021.0,9579.0,1967.0,1066.0,1.0,0.0,1967.0,1.0,256.0,2300.0,2556.0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5570,87.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.02,248.63333333333333,251.6,4,17,2021.0,2021.0,9600.0,1965.0,943.0,0.0,0.0,1965.0,2.0,506.0,1956.0,2462.0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5587,79.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.1,253.28333333333336,259.0,4,17,2021.0,2021.0,12551.0,1966.0,990.0,1.0,0.0,1966.0,1.0,288.0,1950.0,2238.0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5591,79.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.1,253.28333333333336,259.0,4,17,2021.0,2021.0,9083.0,1965.0,1051.0,0.0,0.0,1971.0,1.0,432.0,2102.0,2534.0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5643,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.28,266.25,265.0,4,17,2021.0,2021.0,13101.0,1965.0,1728.0,0.0,0.0,1987.0,2.0,576.0,3456.0,4032.0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5684,97.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,146.64000000000001,249.15555555555557,248.4,3,17,2021.0,2021.0,9775.0,1967.0,1348.0,1.0,0.0,1967.0,2.0,512.0,2885.0,3397.0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5729,106.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,153.22,257.26666666666665,257.1,3,17,2022.0,2022.0,9600.0,1969.0,1118.0,3.0,0.0,1969.0,2.0,440.0,2790.0,3230.0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5747,86.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,130.16,240.15555555555557,238.8,4,17,2021.0,2021.0,9490.0,1964.0,864.0,0.0,0.0,1964.0,1.0,264.0,1728.0,1992.0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5754,97.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,139.98,236.79999999999998,226.6,4,17,2021.0,2021.0,9900.0,1966.0,1392.0,0.0,0.0,1966.0,2.0,546.0,2784.0,3330.0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5759,86.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,121.25999999999999,232.15555555555557,237.7,5,17,2021.0,2021.0,9542.0,1967.0,832.0,1.0,0.0,1967.0,2.0,431.0,2766.0,3197.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5864,94.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,136.45999999999998,233.54999999999998,201.8,5,18,2021.0,2021.0,12420.0,1956.0,0.0,0.0,0.0,1978.0,1.0,336.0,892.0,1228.0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5889,107.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,147.44,247.71666666666664,221.6,4,17,2021.0,2021.0,8680.0,1960.0,894.0,0.0,0.0,1965.0,1.0,312.0,1788.0,2100.0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5893,96.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140.54000000000002,248.6611111111111,233.1,4,17,2021.0,2021.0,8680.0,1961.0,864.0,0.0,0.0,1961.0,1.0,220.0,1728.0,1948.0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5895,72.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,120.12,233.92777777777778,229.2,4,17,2021.0,2021.0,10800.0,1958.0,1584.0,0.0,0.0,1962.0,2.0,528.0,3168.0,3696.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5896,66.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,113.82000000000001,227.6277777777778,222.9,4,17,2021.0,2021.0,11205.0,1959.0,1584.0,0.0,0.0,1959.0,2.0,588.0,3168.0,3756.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5910,117.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,149.1,227.44444444444446,189.6,8,18,2021.0,2021.0,22674.0,1949.0,0.0,1.0,0.0,1949.0,1.0,266.0,2467.0,2733.0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5919,121.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,143.72,236.9888888888889,220.5,5,17,2021.0,2021.0,10560.0,1962.0,1414.0,0.0,0.0,1962.0,2.0,552.0,2828.0,3380.0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5936,152.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,187.22,283.2722222222222,271.0,2,17,2021.0,2021.0,9500.0,1965.0,833.0,1.0,0.0,1965.0,2.0,494.0,2911.0,3405.0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5956,159.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,188.8,292.1222222222222,276.8,2,17,2021.0,2021.0,9200.0,1965.0,1042.0,0.0,0.0,1965.0,2.0,440.0,2084.0,2524.0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5957,158.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,188.26,291.6222222222222,275.9,2,17,2021.0,2021.0,9200.0,1965.0,1042.0,0.0,0.0,1965.0,2.0,462.0,2273.0,2735.0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5967,130.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,182.45999999999998,273.40555555555557,248.8,1,17,2021.0,2021.0,9000.0,1964.0,1623.0,1.0,0.0,1964.0,2.0,449.0,3246.0,3695.0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5984,112.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,143.7,241.9888888888889,219.5,4,17,2022.0,2022.0,9350.0,1964.0,1302.0,0.0,0.0,1964.0,1.0,309.0,2604.0,2913.0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6043,114.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,155.52,235.64444444444447,196.4,7,18,2021.0,2021.0,8427.0,1959.0,1092.0,0.0,0.0,1959.0,1.0,273.0,2184.0,2457.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6063,86.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,134.26,225.61666666666667,193.7,9,18,2021.0,2021.0,10382.0,1958.0,588.0,0.0,0.0,1958.0,1.0,264.0,1683.0,1947.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6077,116.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,159.74,242.4111111111111,202.5,5,18,2021.0,2021.0,10382.0,1959.0,588.0,0.0,0.0,1959.0,1.0,264.0,1726.0,1990.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6114,111.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,138.6,219.36111111111111,171.9,10,18,2021.0,2021.0,11425.0,1954.0,1008.0,1.0,0.0,1954.0,1.0,275.0,2016.0,2291.0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6152,99.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,146.7,238.2888888888889,211.2,4,17,2021.0,2021.0,5000.0,1946.0,666.0,0.0,0.0,0.0,0.0,0.0,1332.0,1332.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6184,100.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,145.68,236.96666666666664,209.5,4,17,2021.0,2021.0,5350.0,1940.0,712.0,0.0,0.0,0.0,0.0,0.0,2002.0,2002.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6229,141.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,157.16000000000003,232.54999999999998,196.3,7,18,2021.0,2021.0,10416.0,1957.0,1248.0,2.0,0.0,1957.0,1.0,264.0,2592.0,2856.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6243,85.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.16,186.63333333333333,130.3,11,18,2021.0,2021.0,13860.0,1923.0,968.0,1.0,0.0,1924.0,2.0,396.0,2384.0,2780.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6252,86.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94.76,180.21666666666667,121.3,11,18,2021.0,2021.0,9489.0,1941.0,959.0,2.0,0.0,1941.0,1.0,226.0,3084.0,3310.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6283,145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,154.18,228.36111111111111,185.4,8,18,2021.0,2021.0,9600.0,1956.0,870.0,1.0,0.0,1956.0,1.0,344.0,1740.0,2084.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6298,122.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,130.58,203.3,159.9,12,18,2021.0,2021.0,9600.0,1952.0,1066.0,0.0,0.0,1952.0,2.0,520.0,2301.0,2821.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6313,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,149.84,227.52222222222224,182.0,8,18,2021.0,2021.0,10680.0,1951.0,2151.0,1.0,0.0,1951.0,2.0,528.0,4287.0,4815.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6338,144.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,154.26,228.58333333333334,185.8,7,18,2021.0,2021.0,9600.0,1955.0,992.0,1.0,0.0,1955.0,1.0,377.0,2648.0,3025.0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6494,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95.8,214.92222222222222,196.8,7,18,2021.0,2021.0,11600.0,1960.0,1105.0,0.0,0.0,1960.0,2.0,480.0,3379.0,3859.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6516,32.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,99.08,214.28333333333333,189.0,5,17,2021.0,2021.0,13560.0,1967.0,1374.0,2.0,0.0,1967.0,2.0,495.0,2844.0,3339.0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6536,82.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,121.08,209.53333333333333,183.4,9,18,2021.0,2021.0,9100.0,1955.0,1388.0,2.0,0.0,1955.0,2.0,594.0,2972.0,3566.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6539,82.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,121.17999999999999,209.86666666666667,183.9,9,18,2021.0,2021.0,9000.0,1954.0,936.0,0.0,0.0,1954.0,1.0,286.0,2064.0,2350.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6562,92.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,132.35999999999999,233.38888888888889,219.3,5,17,2022.0,2022.0,9070.0,1956.0,1187.0,1.0,0.0,1956.0,1.0,319.0,2360.0,2679.0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6650,91.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,122.97999999999999,215.2111111111111,192.7,8,18,2021.0,2021.0,8460.0,1955.0,1040.0,0.0,0.0,1984.0,1.0,338.0,2080.0,2418.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6694,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,152.28,250.17222222222225,204.3,4,17,2021.0,2021.0,10950.0,1952.0,864.0,0.0,0.0,1952.0,1.0,318.0,1928.0,2246.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6695,124.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,152.78,250.61666666666667,203.8,4,17,2021.0,2021.0,12774.0,1952.0,960.0,0.0,0.0,1952.0,2.0,480.0,2184.0,2664.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6733,98.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,124.94000000000001,218.47777777777776,182.9,7,18,2021.0,2021.0,10000.0,1900.0,870.0,0.0,0.0,0.0,0.0,0.0,2610.0,2610.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6790,73.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,123.24000000000001,227.9944444444444,170.6,6,17,2021.0,2021.0,13258.0,1959.0,1243.0,0.0,0.0,1959.0,1.0,316.0,2486.0,2802.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6806,97.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,136.7,223.45,183.6,8,18,2021.0,2021.0,9000.0,1955.0,1296.0,0.0,0.0,1955.0,2.0,440.0,2774.0,3214.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6820,111.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,148.02,243.6277777777778,212.2,5,17,2021.0,2021.0,10950.0,1953.0,894.0,0.0,0.0,1953.0,1.0,330.0,2036.0,2366.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6835,113.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,151.94,237.7444444444444,196.8,8,18,2021.0,2021.0,16630.0,1955.0,1020.0,0.0,0.0,1955.0,1.0,286.0,2040.0,2326.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6840,103.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,125.32000000000001,210.66111111111113,157.3,10,18,2021.0,2021.0,10634.0,1953.0,608.0,0.0,0.0,1953.0,1.0,270.0,1927.0,2197.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6851,129.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,155.02,241.7888888888889,200.9,7,18,2021.0,2021.0,12778.0,1952.0,1008.0,0.0,0.0,1952.0,1.0,280.0,2155.0,2435.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6854,131.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,154.68,241.03333333333336,199.2,7,18,2021.0,2021.0,12778.0,1953.0,988.0,0.0,0.0,1953.0,1.0,263.0,2144.0,2407.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6873,128.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,158.4,248.85555555555553,186.4,3,17,2021.0,2021.0,14144.0,1925.0,884.0,1.0,0.0,1978.0,2.0,1222.0,1896.0,3118.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6899,94.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,140.68,253.79444444444445,168.1,6,17,2021.0,2021.0,8344.0,1956.0,925.0,0.0,0.0,1959.0,1.0,264.0,1850.0,2114.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6903,100.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,149.45999999999998,262.09444444444443,173.8,5,17,2021.0,2021.0,8330.0,1955.0,0.0,0.0,0.0,1955.0,1.0,300.0,977.0,1277.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6932,116.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,154.98000000000002,243.17222222222225,174.4,5,17,2021.0,2021.0,9801.0,1952.0,832.0,0.0,0.0,1952.0,1.0,242.0,2016.0,2258.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
